Date,Close
2017-10-25 下午03:16:00,11.23
2017-10-26 下午03:16:00,11.3
2017-10-27 下午03:16:00,9.8
2017-10-30 下午03:16:00,10.5
2017-10-31 下午03:16:00,10.18
2017-11-1 下午03:16:00,10.2
2017-11-2 下午03:16:00,9.93
2017-11-3 下午03:16:00,9.14
2017-11-6 下午03:16:00,9.4
2017-11-7 下午03:16:00,9.89
2017-11-8 下午03:16:00,9.78
2017-11-9 下午03:16:00,10.5
2017-11-10 下午03:16:00,11.29
2017-11-13 下午03:16:00,11.5
2017-11-14 下午03:16:00,11.59
2017-11-15 下午03:16:00,13.13
2017-11-16 下午03:16:00,11.76
2017-11-17 下午03:16:00,11.43
2017-11-20 下午03:16:00,10.65
2017-11-21 下午03:16:00,9.73
2017-11-22 下午03:16:00,9.88
2017-11-24 下午01:00:00,9.67
2017-11-27 下午03:16:00,9.87
2017-11-28 下午03:16:00,10.03
2017-11-29 下午03:16:00,10.7
2017-11-30 下午03:16:00,11.28
2017-12-1 下午03:16:00,11.43
2017-12-4 下午03:16:00,11.68
2017-12-5 下午03:16:00,11.33
2017-12-6 下午03:16:00,11.02
2017-12-7 下午03:16:00,10.16
2017-12-8 下午03:16:00,9.58
2017-12-11 下午03:16:00,9.34
2017-12-12 下午03:16:00,9.92
2017-12-13 下午03:16:00,10.18
2017-12-14 下午03:16:00,10.49
2017-12-15 下午03:16:00,9.42
2017-12-18 下午03:16:00,9.53
2017-12-19 下午03:16:00,10.03
2017-12-20 下午03:16:00,9.72
2017-12-21 下午03:16:00,9.62
2017-12-22 下午03:16:00,9.9
2017-12-26 下午03:16:00,10.25
2017-12-27 下午03:16:00,10.47
2017-12-28 下午03:16:00,10.18
2017-12-29 下午03:16:00,11.04
2018-1-2 下午03:16:00,9.77
2018-1-3 下午03:16:00,9.15
2018-1-4 下午03:16:00,9.22
2018-1-5 下午03:16:00,9.22
2018-1-8 下午03:16:00,9.52
2018-1-9 下午03:16:00,10.08
2018-1-10 下午03:16:00,9.82
2018-1-11 下午03:16:00,9.88
2018-1-12 下午03:16:00,10.16
2018-1-16 下午03:16:00,11.66
2018-1-17 下午03:16:00,11.91
2018-1-18 下午03:16:00,12.22
2018-1-19 下午03:16:00,11.27
2018-1-22 下午03:16:00,11.05
2018-1-23 下午03:16:00,11.1
2018-1-24 下午03:16:00,11.46
2018-1-25 下午03:16:00,11.58
2018-1-26 下午03:16:00,11.1
2018-1-29 下午03:16:00,13.84
2018-1-30 下午03:16:00,14.79
2018-1-31 下午03:16:00,13.54
2018-2-1 下午03:16:00,13.47
2018-2-2 下午03:16:00,17.31
2018-2-5 下午03:16:00,37.32
2018-2-6 下午03:16:00,29.98
2018-2-7 下午03:16:00,27.73
2018-2-8 下午03:16:00,33.46
2018-2-9 下午03:16:00,29.06
2018-2-12 下午03:16:00,25.61
2018-2-13 下午03:16:00,24.97
2018-2-14 下午03:16:00,19.26
2018-2-15 下午03:16:00,19.13
2018-2-16 下午03:16:00,19.46
2018-2-20 下午03:16:00,20.6
2018-2-21 下午03:16:00,20.02
2018-2-22 下午03:16:00,18.72
2018-2-23 下午03:16:00,16.49
2018-2-26 下午03:16:00,15.8
2018-2-27 下午03:16:00,18.59
2018-2-28 下午03:16:00,19.85
2018-3-1 下午03:16:00,22.47
2018-3-2 下午03:16:00,19.59
2018-3-5 下午03:16:00,18.73
2018-3-6 下午03:16:00,18.36
2018-3-7 下午03:16:00,17.76
2018-3-8 下午03:16:00,16.54
2018-3-9 下午03:16:00,14.64
2018-3-12 下午03:16:00,15.78
2018-3-13 下午03:16:00,16.35
2018-3-14 下午03:16:00,17.23
2018-3-15 下午03:16:00,16.59
2018-3-16 下午03:16:00,15.8
2018-3-19 下午03:16:00,19.02
2018-3-20 下午03:16:00,18.2
2018-3-21 下午03:16:00,17.86
2018-3-22 下午03:16:00,23.34
2018-3-23 下午03:16:00,24.87
2018-3-26 下午03:16:00,21.03
2018-3-27 下午03:16:00,22.5
2018-3-28 下午03:16:00,22.87
2018-3-29 下午03:16:00,19.97
2018-4-2 下午03:16:00,23.62
2018-4-3 下午03:16:00,21.1
2018-4-4 下午03:16:00,20.06
2018-4-5 下午03:16:00,18.94
2018-4-6 下午03:16:00,21.49
2018-4-9 下午03:16:00,21.77
2018-4-10 下午03:16:00,20.47
2018-4-11 下午03:16:00,20.24
2018-4-12 下午03:16:00,18.49
2018-4-13 下午03:16:00,17.41
2018-4-16 下午03:16:00,16.56
2018-4-17 下午03:16:00,15.25
2018-4-18 下午03:16:00,15.6
2018-4-19 下午03:16:00,15.96
2018-4-20 下午03:16:00,16.88
2018-4-23 下午03:16:00,16.34
2018-4-24 下午03:16:00,18.02
2018-4-25 下午03:16:00,17.84
2018-4-26 下午03:16:00,16.24
2018-4-27 下午03:16:00,15.41
2018-4-30 下午03:16:00,15.93
2018-5-1 下午03:16:00,15.49
2018-5-2 下午03:16:00,15.97
2018-5-3 下午03:16:00,15.9
2018-5-4 下午03:16:00,14.77
2018-5-7 下午03:16:00,14.75
2018-5-8 下午03:16:00,14.71
2018-5-9 下午03:16:00,13.42
2018-5-10 下午03:16:00,13.23
2018-5-11 下午03:16:00,12.65
2018-5-14 下午03:16:00,12.93
2018-5-15 下午03:16:00,14.63
2018-5-16 下午03:16:00,13.42
2018-5-17 下午03:16:00,13.43
2018-5-18 下午03:16:00,13.42
2018-5-21 下午03:16:00,13.08
2018-5-22 下午03:16:00,13.22
2018-5-23 下午03:16:00,12.58
2018-5-24 下午03:16:00,12.53
2018-5-25 下午03:16:00,13.22
2018-5-29 下午03:16:00,17.02
2018-5-30 下午03:16:00,14.94
2018-5-31 下午03:16:00,15.43
2018-6-1 下午03:16:00,13.46
2018-6-4 下午03:16:00,12.74
2018-6-5 下午03:16:00,12.4
2018-6-6 下午03:16:00,11.64
2018-6-7 下午03:16:00,12.13
2018-6-8 下午03:16:00,12.18
2018-6-11 下午03:16:00,12.35
2018-6-12 下午03:16:00,12.34
2018-6-13 下午03:16:00,12.94
2018-6-14 下午03:16:00,12.12
2018-6-15 下午03:16:00,11.98
2018-6-18 下午03:16:00,12.31
2018-6-19 下午03:16:00,13.35
2018-6-20 下午03:16:00,12.79
2018-6-21 下午03:16:00,14.64
2018-6-22 下午03:16:00,13.77
2018-6-25 下午03:16:00,17.33
2018-6-26 下午03:16:00,15.92
2018-6-27 下午03:16:00,17.91
2018-6-28 下午03:16:00,16.85
2018-6-29 下午03:16:00,16.09
2018-7-2 下午03:16:00,15.6
2018-7-3 下午01:00:00,16.14
2018-7-5 下午03:16:00,14.97
2018-7-6 下午03:16:00,13.37
2018-7-9 下午03:16:00,12.69
2018-7-10 下午03:16:00,12.64
2018-7-11 下午03:16:00,13.63
2018-7-12 下午03:16:00,12.58
2018-7-13 下午03:16:00,12.18
2018-7-16 下午03:16:00,12.83
2018-7-17 下午03:16:00,12.06
2018-7-18 下午03:16:00,12.1
2018-7-19 下午03:16:00,12.87
2018-7-20 下午03:16:00,12.86
2018-7-23 下午03:16:00,12.62
2018-7-24 下午03:16:00,12.41
2018-7-25 下午03:16:00,12.29
2018-7-26 下午03:16:00,12.14
2018-7-27 下午03:16:00,13.03
2018-7-30 下午03:16:00,14.26
2018-7-31 下午03:16:00,12.83
2018-8-1 下午03:16:00,13.15
2018-8-2 下午03:16:00,12.19
2018-8-3 下午03:16:00,11.64
2018-8-6 下午03:16:00,11.27
2018-8-7 下午03:16:00,10.93
2018-8-8 下午03:16:00,10.85
2018-8-9 下午03:16:00,11.27
2018-8-10 下午03:16:00,13.16
2018-8-13 下午03:16:00,14.78
2018-8-14 下午03:16:00,13.31
2018-8-15 下午03:16:00,14.64
2018-8-16 下午03:16:00,13.45
2018-8-17 下午03:16:00,12.64
2018-8-20 下午03:16:00,12.49
2018-8-21 下午03:16:00,12.86
2018-8-22 下午03:16:00,12.25
2018-8-23 下午03:16:00,12.41
2018-8-24 下午03:16:00,11.99
2018-8-27 下午03:16:00,12.16
2018-8-28 下午03:16:00,12.5
2018-8-29 下午03:16:00,12.25
2018-8-30 下午03:16:00,13.53
2018-8-31 下午03:16:00,12.86
2018-9-4 下午03:16:00,13.16
2018-9-5 下午03:16:00,13.91
2018-9-6 下午03:16:00,14.65
2018-9-7 下午03:16:00,14.88
2018-9-10 下午03:16:00,14.16
2018-9-11 下午03:16:00,13.22
2018-9-12 下午03:16:00,13.14
2018-9-13 下午03:16:00,12.37
2018-9-14 下午03:16:00,12.07
2018-9-17 下午03:16:00,13.68
2018-9-18 下午03:16:00,12.79
2018-9-19 下午03:16:00,11.75
2018-9-20 下午03:16:00,11.8
2018-9-21 下午03:16:00,11.68
2018-9-24 下午03:16:00,12.2
2018-9-25 下午03:16:00,12.42
2018-9-26 下午03:16:00,12.89
2018-9-27 下午03:16:00,12.41
2018-9-28 下午03:16:00,12.12
2018-10-1 下午03:16:00,12
2018-10-2 下午03:16:00,12.05
2018-10-3 下午03:16:00,11.61
2018-10-4 下午03:16:00,14.22
2018-10-5 下午03:16:00,14.82
2018-10-8 下午03:16:00,15.69
2018-10-9 下午03:16:00,15.95
2018-10-10 下午03:16:00,22.96
2018-10-11 下午03:16:00,24.98
2018-10-12 下午03:16:00,21.31
2018-10-15 下午03:16:00,21.3
2018-10-16 下午03:16:00,17.62
2018-10-17 下午03:16:00,17.4
2018-10-18 下午03:16:00,20.06
2018-10-19 下午03:16:00,19.89
2018-10-22 下午03:16:00,19.64
2018-10-23 下午03:16:00,20.71
2018-10-24 下午03:16:00,25.23
2018-10-25 下午03:16:00,24.22
2018-10-26 下午03:16:00,24.16
2018-10-29 下午03:16:00,24.7
2018-10-30 下午03:16:00,23.35
2018-10-31 下午03:16:00,21.23
2018-11-1 下午03:16:00,19.34
2018-11-2 下午03:16:00,19.51
2018-11-5 下午03:16:00,19.96
2018-11-6 下午03:16:00,19.91
2018-11-7 下午03:16:00,16.36
2018-11-8 下午03:16:00,16.72
2018-11-9 下午03:16:00,17.36
2018-11-12 下午03:16:00,20.45
2018-11-13 下午03:16:00,20.02
2018-11-14 下午03:16:00,21.25
2018-11-15 下午03:16:00,19.98
2018-11-16 下午03:16:00,18.14
2018-11-19 下午03:16:00,20.1
2018-11-20 下午03:16:00,22.48
2018-11-21 下午03:16:00,20.8
2018-11-23 下午01:00:00,21.52
2018-11-26 下午03:16:00,18.9
2018-11-27 下午03:16:00,19.02
2018-11-28 下午03:16:00,18.49
2018-11-29 下午03:16:00,18.79
2018-11-30 下午03:16:00,18.07
